State,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,ConvertedLot,MarketEstimate,Price
OR,97760,44.44548,-121.31412,2,2.0,1040,1.7399908,389900,399990
OR,97306,44.854874,-123.021904,3,2.0,2041,0.21000919,437300,435000
OR,97754,44.315113,-120.83805,3,2.0,1401,0.15,381300,389900
OR,97603,42.18502,-121.747665,3,2.0,1248,0.21000919,236700,240000
OR,97206,45.485695,-122.60374,2,1.0,1014,0.13,401800,389000
OR,97394,44.401695,-124.08499,3,2.0,2029,0.65,756700,785000
OR,97221,45.494053,-122.74366,4,2.0,2276,0.16,604600,598000
OR,97361,44.79551,-123.2357,4,1.0,1340,7.81,581700,579900
OR,97007,45.450096,-122.85325,4,4.0,2127,0.13,696700,695000
OR,97367,44.939934,-124.019966,3,2.0,1802,0.19,474400,500000
OR,97367,44.97191,-124.015594,3,3.0,1274,0.13,380200,399900
OR,97739,43.587055,-121.53431,4,2.0,1346,4.45,283000,299000
OR,97759,44.315414,-121.48941,2,2.0,1032,5.0300045,586500,620000
OR,97756,44.271965,-121.26737,4,2.0,2107,0.2300046,760000,785000
OR,97365,44.661892,-124.05673,2,3.0,1965,0.06999541,427600,449000
OR,97381,44.996532,-122.75705,3,2.0,2038,0.16060606,670900,669900
OR,97301,44.944527,-123.010254,4,3.0,2179,0.16000918,563100,565000
OR,97601,42.231926,-121.82186,4,5.0,2470,0.5,408300,425000
OR,97071,45.13711,-122.8672,3,2.0,1640,0.14,396300,400000
OR,97327,44.39919,-122.98298,3,3.0,1796,0.15,298900,300000
OR,97630,42.120625,-120.63013,3,3.0,2801,4.0,490300,495000
OR,97404,44.1231,-123.14274,4,3.0,2718,0.21,661800,674900
OR,97526,42.463284,-123.32982,3,2.0,1250,0.2899908,238000,239000
OR,97703,44.064953,-121.34704,4,4.0,1782,0.13000458,722400,749000
OR,97301,44.94608,-123.00476,3,2.0,2076,0.16069789,370900,375000
OR,97330,44.59394,-123.29567,2,1.0,954,0.08999082,344600,335000
OR,97543,42.362305,-123.54267,2,2.0,672,10.0,237200,235000
OR,97756,44.257812,-121.2062,3,2.0,1008,0.15,385500,395000
OR,97368,45.005978,-123.905754,1,1.0,356,1.92,241200,249000
OR,97701,44.141735,-121.24749,3,2.0,2582,19.860008,1178200,1250000
OR,97520,42.193768,-122.70184,2,2.0,942,0.08999082,483000,500000
OR,97405,44.01401,-123.088104,2,2.0,1472,0.17,360900,374900
OR,97330,44.650738,-123.23435,3,2.0,1448,1.48,564100,579900
OR,97496,43.11861,-123.421,3,1.0,1160,0.17,196600,200000
OR,97338,44.92802,-123.31809,3,1.0,1008,0.15,339800,340000
OR,97420,43.327503,-124.1847,3,1.0,1300,4.7,325500,350000
OR,97702,44.038902,-121.296715,3,2.0,1201,0.11999541,524500,525000
OR,97302,44.917347,-123.037,3,2.0,1131,0.11111111,347400,349900
PA,18436,41.452507,-75.38574,4,2.0,2490,0.59,299500,325000
PA,18505,41.39596,-75.66526,6,2.0,2415,0.13,170900,175000
PA,15226,40.38985,-80.011154,3,1.0,1329,0.0758,185900,185000
PA,19390,39.82054,-75.81652,3,2.0,2841,0.2818641,400100,400000
PA,18324,41.504425,-75.022,3,2.0,1637,0.53,249300,249900
PA,18444,41.33915,-75.51909,5,1.0,2445,0.21,197900,197900
PA,17349,39.74553,-76.67497,3,3.0,2124,0.47449496,314500,315000
PA,18702,41.25033,-75.87259,3,1.0,1526,0.07231405,93700,94500
PA,17111,40.27863,-76.81102,3,2.0,1473,0.16999541,184800,185000
PA,16371,41.850204,-79.30838,4,2.0,1860,0.18999082,212500,214900
PA,18360,40.994915,-75.19336,4,2.0,1980,0.27,287000,289500
PA,18512,41.41785,-75.610916,3,2.0,1321,0.15,177200,174900
PA,19151,39.97081,-75.25208,3,2.0,1368,0.05713958,297500,299995
PA,18509,41.426483,-75.636765,3,2.0,1339,0.08,192300,189900
PA,18103,40.58716,-75.44459,3,2.0,1972,0.165,280300,265000
PA,16143,41.103203,-80.48358,3,2.0,1326,0.91,127500,127500
PA,18702,41.279873,-75.77591,4,5.0,3689,0.45,400300,399000
PA,19008,39.96537,-75.34702,3,2.0,1520,0.16999541,482500,485000
PA,18235,40.853928,-75.66672,3,2.0,1440,3.5,272500,269900
PA,16345,41.9381,-79.115105,3,2.0,1728,3.0,246500,250000
PA,17815,41.01148,-76.44482,3,1.0,1600,0.33,200100,199900
PA,15010,40.763187,-80.34174,3,2.0,1650,0.11,168400,169000
PA,15129,40.286995,-79.98622,3,2.0,1422,0.209,221300,220000
PA,19151,39.977196,-75.26739,3,2.0,1120,0.031703398,240400,242500
PA,17225,39.76928,-77.74671,3,3.0,1316,0.5800046,268600,270000
PA,18505,41.39758,-75.655426,5,2.0,1540,0.04,199300,199000
PA,16105,41.02428,-80.34287,4,1.0,2150,0.179,97700,99000
PA,17042,40.32986,-76.43612,3,2.0,1430,0.15,264800,265000
PA,19030,40.17853,-74.8568,4,2.0,2100,0.15266299,448300,450000
PA,18612,41.338074,-76.0158,3,2.0,1640,0.35,188600,185000
PA,18801,41.847572,-75.791885,5,2.0,1852,0.19,551800,549000
PA,16352,41.755104,-79.05645,3,2.0,1650,1.0,154200,157000
PA,15071,40.398045,-80.18184,3,2.0,1632,0.48,129600,131900
PA,18914,40.27678,-75.2148,3,2.0,1132,0.31336087,431300,430000
PA,18101,40.607727,-75.45907,4,2.0,1680,0.043,177900,174900
PA,17112,40.33001,-76.79599,4,2.0,1380,0.23999082,330100,330000
PA,19134,39.98739,-75.10801,3,2.0,1086,0.022474747,136900,139900
PA,16001,40.902073,-79.82857,3,3.0,1512,1.43,222800,224900
PA,19142,39.928436,-75.2385,3,1.0,1398,0.023484848,92700,95000
PA,19533,40.38921,-75.999466,4,3.0,2500,0.16999541,350800,349900
PA,18974,40.189415,-75.077995,3,2.0,1740,0.23379247,382900,384900
PA,18078,40.696964,-75.608925,4,2.0,2640,0.487,456600,425000
PA,15084,40.62716,-79.85588,3,2.0,1704,1.0,247900,249000
PA,17360,39.83262,-76.69617,3,2.0,1501,0.45909092,243700,245000
PA,15221,40.42177,-79.85931,4,2.0,2415,0.3447,329800,330000
PA,19344,40.04538,-75.93273,3,2.0,1560,1.6,130100,180000
PA,17019,40.078957,-76.981285,4,3.0,2380,6.0,640200,642000
PA,15557,39.92004,-79.15439,4,3.0,3588,0.76,199500,199900
PA,15102,40.32708,-80.059425,4,2.0,1390,0.2514,270800,269900
PA,17111,40.26557,-76.8254,4,3.0,2448,0.21000919,269300,269900
PA,18436,41.39068,-75.26025,3,2.0,1027,0.38,248600,249000
PA,18702,41.229153,-75.890785,3,1.0,1272,0.03285124,89100,90000
PA,19018,39.9102,-75.31002,3,2.0,1215,0.13999082,299300,299900
PA,17103,40.27611,-76.86636,3,1.0,1740,0.039990816,163300,165000
PA,18431,41.58327,-75.2546,3,2.0,1460,5.92,260100,275000
PA,17961,40.65025,-76.108475,3,2.0,2414,0.5199954,247900,249900
PA,15214,40.487076,-80.01669,3,2.0,1967,0.0991,140700,235000
PA,15954,40.42188,-78.99007,3,1.0,1368,0.56,108000,110000
PA,19126,40.05754,-75.13373,7,4.0,3485,0.33172634,670700,680000
PA,19446,40.20667,-75.31409,4,4.0,3947,0.61168504,727900,729900
PA,19096,39.99767,-75.26429,3,3.0,1663,0.19724518,735800,735000
PA,18444,41.374954,-75.54128,4,3.0,2263,0.9,200800,200000
PA,17406,40.02256,-76.7301,3,3.0,1560,0.059894398,219200,220000
PA,18104,40.610004,-75.50827,5,3.0,2783,0.084,347500,339900
PA,15905,40.311882,-78.9573,3,2.0,2256,0.258,165600,167500
PA,18018,40.63364,-75.382706,3,2.0,1320,0.14,290500,279000
PA,17402,39.96578,-76.67775,3,2.0,2169,0.20390266,288800,289900
PA,19426,40.2108,-75.46885,4,3.0,3984,0.82591826,747600,749900
PA,18372,41.048344,-75.359375,3,3.0,1750,0.01,587500,589000
PA,19138,40.04148,-75.15666,3,1.0,1098,0.02325528,213100,215000
PA,18071,40.809353,-75.597984,4,1.0,1369,0.23,255500,249900
PA,19301,40.05718,-75.4855,4,4.0,2995,0.58044076,842800,875000
PA,15226,40.388176,-80.016014,2,1.0,826,0.08,195300,195000
PA,17754,41.25062,-76.909355,3,2.0,2292,0.35,207500,209900
PA,17744,41.21306,-77.175156,3,1.0,925,0.42,182600,184900
PA,15227,40.362846,-79.964165,4,3.0,1622,0.2119,275400,275000
PA,17042,40.32799,-76.416245,3,3.0,2012,0.16999541,239600,239900
PA,15001,40.571377,-80.25826,3,1.0,984,2.08,209300,210000
PA,15905,40.284206,-78.914505,4,2.0,2128,0.22,148500,154900
PA,16510,42.13269,-80.009865,3,2.0,1504,0.18,161900,160000
PA,18706,41.220383,-75.94827,3,3.0,1647,0.16,199700,199900
PA,18301,41.02717,-75.247246,4,2.0,1453,0.42,290500,299999
PA,19348,39.84269,-75.71106,4,1.0,1381,0.08161157,373900,375000
PA,18350,41.12101,-75.434944,4,4.0,2213,0.35,745200,749000
PA,15140,40.40396,-79.77875,4,2.0,1800,0.2528,79100,79900
PA,15228,40.378803,-80.051445,3,3.0,1780,0.16,361700,360000
PA,17022,40.15962,-76.60041,4,3.0,2690,0.31000918,334900,335000
PA,18103,40.590366,-75.451775,4,2.0,1918,0.145,272100,265000
PA,18914,40.31502,-75.22616,3,2.0,1484,0.75,325700,325000
PA,18509,41.43685,-75.64436,3,2.0,1542,0.12,151000,150000
PA,15905,40.308353,-78.94208,4,2.0,2133,0.26,172600,174900
PA,18058,40.959614,-75.50586,3,2.0,2640,1.72,322900,329900
PA,17110,40.28641,-76.90295,4,2.0,2107,0.06000918,192800,199900
PA,19151,39.97294,-75.24863,4,3.0,1176,0.029269973,187800,189999
PA,18015,40.579697,-75.39046,3,1.0,1332,0.09,257300,249900
PA,19522,40.401672,-75.808876,3,2.0,3000,1.91,373900,375000
PA,18504,41.40416,-75.684074,3,2.0,1145,0.06,100800,99900
PA,15209,40.487694,-79.96026,3,1.0,1150,0.075,175300,265000
PA,18707,41.14999,-75.87374,3,2.0,1850,0.48,331200,330000
PA,19506,40.41626,-76.11315,3,2.0,1428,0.8699954,326900,324900
PA,19079,39.90945,-75.26633,3,2.0,1568,0.06000918,192500,200000
PA,18229,40.916374,-75.66958,3,2.0,1707,1.22,274100,289000
PA,19067,40.24083,-74.832275,2,1.0,1026,0.1721763,314900,316000
PA,15317,40.258385,-80.19339,4,3.0,3268,0.2218,194200,200000
PA,17406,39.98362,-76.69118,3,2.0,1807,0.2323921,249200,249900
PA,18330,40.98456,-75.45921,3,1.0,1008,0.34,102300,99900
PA,18466,41.160023,-75.37149,3,2.0,1180,0.42,287000,288000
PA,19363,39.789467,-75.979485,3,2.0,1442,0.17516069,247300,249900
PA,19018,39.93233,-75.3042,3,1.0,1152,0.039990816,164200,164900
PA,15215,40.494087,-79.901024,3,2.0,1989,0.186,297400,308900
PA,17078,40.277767,-76.564354,4,3.0,2787,0.2800046,424500,425000
PA,16509,42.073803,-80.08236,4,3.0,2046,0.38,300800,295000
PA,19142,39.91811,-75.22919,3,3.0,1200,0.0271809,214900,220000
PA,18067,40.736908,-75.48774,3,2.0,1296,0.54,287200,279000
PA,18032,40.66758,-75.4744,3,3.0,1370,0.12,341000,329900
PA,19608,40.31459,-76.00554,3,2.0,1798,0.21999541,308200,309900
PA,19344,40.090828,-75.91202,4,3.0,2115,0.17692837,424400,424900
PA,17368,40.02762,-76.53502,3,2.0,1408,0.20658861,259300,259899
PA,19128,40.02956,-75.21813,2,1.0,1308,0.027341599,288900,289900
PA,18901,40.294773,-75.10304,3,2.0,1759,0.5743572,532200,530000
PA,15904,40.27881,-78.82825,4,2.0,2652,0.4,238200,239900
PA,18641,41.331352,-75.75152,4,2.0,2055,0.20661157,268500,265000
PA,17603,40.032887,-76.33379,3,2.0,1245,0.16999541,294700,295000
PA,19606,40.29566,-75.8735,3,3.0,2440,0.16999541,348800,349900
PA,19111,40.045773,-75.0773,3,2.0,1472,0.038613405,222500,225000
PA,18661,41.170067,-75.68213,2,1.0,960,1.26,241700,239900
PA,17406,40.03253,-76.62347,3,2.0,2042,0.35,202700,210000
PA,15301,40.17035,-80.25515,2,2.0,1588,0.27,70500,75000
PA,17042,40.29992,-76.322365,3,2.0,1232,1.02,188900,185000
PA,18436,41.399086,-75.28689,4,2.0,1728,0.3,262200,265000
PA,18240,40.8645,-75.81041,3,2.0,1692,0.18,192200,190000
PA,17756,41.198875,-76.780685,3,2.0,1459,0.42,329900,332900
PA,15239,40.456577,-79.7259,4,3.0,2050,0.2946,435700,435000
PA,18078,40.679764,-75.61433,4,2.0,2028,0.606,376800,349900
PA,18403,41.493244,-75.55872,4,3.0,2000,0.22,290800,289900
PA,15101,40.577377,-79.9169,3,2.0,1320,1.0,226100,229900
PA,19468,40.16845,-75.51333,3,3.0,2188,1.0003,624500,625000
PA,18509,41.420406,-75.64698,4,2.0,1815,0.15,198300,199000
PA,16105,41.01292,-80.33507,3,1.0,1139,0.126,78600,79900
PA,19047,40.193485,-74.930046,4,2.0,2564,0.18422864,586000,570000
PA,19311,39.825935,-75.73172,4,3.0,4676,0.35,712900,715000
PA,18966,40.210735,-74.964325,4,3.0,2546,0.22176309,600700,599900
PA,17020,40.35283,-76.98957,4,1.0,1570,1.4,173800,175000
PA,17972,40.629295,-76.169426,3,2.0,1308,0.06000918,45200,129900
PA,15801,41.159935,-78.73458,4,3.0,2932,0.69,314400,319900
PA,18428,41.33924,-75.03349,2,1.0,1152,1.04,212200,229000
PA,17963,40.60393,-76.30419,3,1.0,1960,1.0,279600,279900
PA,17403,39.94801,-76.71983,3,2.0,1550,0.35241047,254500,259900
PA,19115,40.07977,-75.04028,3,3.0,1000,0.07736456,348400,349900
PA,19335,40.074352,-75.70543,4,3.0,3001,1.0,677800,675000
PA,19125,39.976257,-75.11654,3,1.0,940,0.017332414,243400,245000
PA,17522,40.17258,-76.17799,3,2.0,1735,0.25,294800,299000
PA,16148,41.24521,-80.46548,3,2.0,960,0.2938,173900,175000
PA,17025,40.2896,-76.99911,4,4.0,3592,0.26999542,575000,575000
PA,18974,40.199852,-75.09826,4,2.0,1912,0.2840909,423600,425000
PA,18660,41.070545,-76.1197,3,2.0,1495,5.13,167100,169900
PA,19148,39.92208,-75.148994,3,3.0,1694,0.014784206,451900,460000
PA,17331,39.79457,-77.04681,4,3.0,2810,0.38000458,408500,410000
PA,19530,40.51928,-75.78577,3,3.0,2012,0.35998622,378500,365000
PA,17331,39.78034,-76.93876,5,3.0,1768,0.33999082,288600,289900
PA,18222,41.038692,-75.92879,3,2.0,2128,0.25826445,220300,219000
PA,19460,40.124,-75.52973,3,2.0,1230,0.1721763,283500,279900
PA,18301,41.027126,-75.23736,4,3.0,1970,0.52,308200,335000
PA,17602,40.030766,-76.26572,3,1.0,1092,0.41,219400,220000
PA,18042,40.67671,-75.219574,3,3.0,1728,0.06,228800,129000
PA,19128,40.01982,-75.20832,3,2.0,1280,0.04338843,326100,320000
PA,17032,40.495132,-76.9389,4,1.0,1597,0.21519743,145400,134900
PA,18302,41.107784,-75.14953,4,2.0,1791,1.19,198300,199000
PA,18704,41.297443,-75.87342,4,2.0,2377,0.2,204000,205000
PA,18466,41.19742,-75.37398,3,2.0,1392,0.2,198500,199900
PA,17316,39.93832,-76.97998,4,2.0,1544,0.16000918,201200,203500
PA,15210,40.423508,-79.9961,3,2.0,1476,0.0574,174500,185000
PA,17603,40.03951,-76.40028,4,2.0,2977,0.39,307900,319900
PA,16001,40.85517,-79.94225,3,3.0,1408,0.35,253600,254900
PA,18301,41.047165,-75.19807,4,4.0,3191,0.77,369700,370000
PA,15061,40.687225,-80.283714,3,2.0,1344,0.13,208200,210000
PA,15207,40.424175,-79.938416,3,2.0,1374,0.1073,268500,269900
PA,19027,40.06503,-75.14008,3,3.0,1500,0.08666208,371700,375000
PA,15330,40.183468,-80.04865,5,2.0,2044,0.5,71400,74900
PA,15229,40.532085,-80.030716,3,2.0,1687,0.2977,422900,419900
PA,17055,40.2074,-77.02482,6,2.0,2262,0.5,259300,260000
PA,19014,39.88859,-75.43619,3,2.0,2101,0.4699954,386400,400000
PA,16101,40.989166,-80.36054,2,2.0,1350,0.165,38700,40000
PA,19403,40.16008,-75.33973,3,3.0,2546,3.21,374800,375000
PA,15234,40.36499,-80.03996,4,2.0,2296,0.1672,405000,439900
PA,17331,39.80023,-77.00519,4,2.0,1226,0.2,173700,175000
PA,17113,40.25246,-76.87408,3,2.0,2380,0.06999541,182100,187000
PA,16117,40.868767,-80.272,3,2.0,1240,0.17,127800,129900
PA,17003,40.364677,-76.52272,3,2.0,1900,0.8600092,321800,324900
PA,17601,40.10497,-76.29464,3,3.0,2032,0.2300046,343700,345000
PA,19067,40.25006,-74.879425,4,3.0,5049,0.45252526,966300,965000
PA,18466,41.217964,-75.36633,3,2.0,1208,0.23,285300,287000
PA,17059,40.57186,-77.39438,3,2.0,1932,0.15151516,155500,159900
PA,18347,41.173965,-75.55682,4,2.0,2128,0.4,461900,470000
PA,16428,42.21605,-79.82876,4,2.0,1738,0.2014,179900,179500
PA,15211,40.427677,-80.0136,3,2.0,2009,0.0584,246500,249900
PA,19111,40.041016,-75.08414,3,2.0,1296,0.031198347,210200,250000
PA,17603,40.027596,-76.31587,3,1.0,1008,0.039990816,198000,199000
PA,17315,39.988304,-76.81624,3,3.0,1046,0.27890265,219100,220000
PA,19335,40.01075,-75.71929,3,3.0,2386,0.40174472,401200,400000
PA,18301,41.044525,-75.282104,4,3.0,2316,0.47,350700,349900
PA,19320,39.95182,-75.74139,3,2.0,2462,1.4,325300,325000
PA,19464,40.24376,-75.59346,4,3.0,1626,0.19283746,293600,299900
PA,18435,41.502464,-75.014084,3,2.0,1082,0.54,174700,190000
PA,19605,40.389812,-75.94707,4,2.0,3340,0.23999082,318400,320000
PA,17771,41.496437,-77.13925,3,2.0,1600,2.47,250600,268600
PA,18324,41.108463,-75.05402,3,2.0,1180,0.48,214000,249900
PA,17109,40.2962,-76.80094,3,2.0,1885,0.26000917,260200,260000
PA,17846,41.098072,-76.51879,3,2.0,1656,2.0,335200,187000
PA,18042,40.688038,-75.238396,4,3.0,1751,0.063,259100,254500
PA,17824,40.855408,-76.563065,3,2.0,1463,0.6,252700,255000
PA,19312,40.04276,-75.44528,4,1.0,1586,0.18813132,290100,289000
PA,17602,40.040604,-76.297745,3,2.0,1904,0.03000459,352200,350000
PA,18347,41.142414,-75.55633,2,1.0,816,0.42,88400,89900
PA,15642,40.35364,-79.674934,4,4.0,2544,0.2523,389700,390000
PA,15425,40.035152,-79.5777,3,1.0,1733,0.1812,140800,142500
PA,19320,40.01301,-75.83379,4,3.0,2703,1.3,404200,415000
PA,18509,41.425255,-75.64787,6,1.0,2555,0.02,187400,185000
PA,19403,40.13594,-75.36499,4,1.0,1530,0.28466484,335800,340000
PA,18201,40.96182,-75.97283,5,1.0,2158,0.04,134400,134900
PA,19040,40.179134,-75.10926,3,2.0,2200,0.59400827,341100,325000
PA,17603,40.038033,-76.3892,2,2.0,1536,0.06999541,298900,299500
PA,18354,40.92036,-75.2971,4,3.0,3041,1.0,260700,260000
PA,18706,41.22985,-75.9138,3,2.0,2320,0.08,268300,269000
PA,19111,40.070587,-75.06674,3,3.0,1452,0.10814968,345400,349900
PA,15235,40.49039,-79.79788,3,2.0,1025,0.2768,152700,155000
PA,17013,40.20889,-77.19302,4,2.0,2244,0.11999541,247600,249900
PA,18421,41.65076,-75.467834,4,2.0,1525,0.17,163300,165000
PA,18301,41.025223,-75.24783,3,2.0,1192,0.32,243000,250000
PA,18210,41.004135,-75.53795,3,2.0,2654,0.46,385700,386500
PA,18603,41.057297,-76.25245,3,1.0,1416,0.33,129800,129000
PA,18944,40.367096,-75.2851,4,1.0,1350,0.3553719,364900,364900
PA,16801,40.78958,-77.85353,3,2.0,1762,0.15,343400,355000
PA,18103,40.580025,-75.482635,3,1.0,1344,0.092,201400,199900
PA,19053,40.156967,-75.018234,4,3.0,2452,0.22791553,398900,399900
PA,19124,40.00406,-75.08038,3,1.0,1690,0.024885215,157300,160000
PA,19063,39.95433,-75.3697,4,3.0,3418,0.38000458,847600,850000
PA,18045,40.680588,-75.25194,2,2.0,1200,0.062,256000,249900
PA,18302,41.083893,-75.07609,4,2.0,2153,0.56,337200,349500
PA,18704,41.26868,-75.8795,5,6.0,4117,0.27,500600,499999
PA,19320,39.982,-75.80674,3,2.0,1280,0.055096418,160900,150000
PA,19134,39.99849,-75.10277,3,1.0,1176,0.024793388,96900,100000
PA,19018,39.92411,-75.27664,3,2.0,1548,0.2,185000,189900
PA,18332,41.109303,-75.24116,3,2.0,1008,1.36,207700,215000
PA,19382,39.920486,-75.63006,4,3.0,2784,1.1,702200,699900
PA,18974,40.21534,-75.08627,3,2.0,1677,0.4804867,468700,460000
PA,18347,41.097458,-75.5711,3,2.0,1620,0.75,296500,274900
PA,15234,40.38734,-80.00482,3,1.0,1156,0.198,193100,189000
PA,16066,40.698242,-80.08759,4,3.0,1472,0.38,294000,295000
PA,19023,39.91504,-75.2563,3,2.0,1688,0.06999541,153300,149900
PA,15329,40.046608,-80.330864,4,3.0,1512,2.96,243500,275000
PA,19038,40.11446,-75.16153,2,2.0,1354,0.11363637,318800,319900
PA,15202,40.489277,-80.046715,4,2.0,2755,0.0826,257500,242000
PA,16105,41.02608,-80.34274,3,2.0,1370,0.179,168400,169900
PA,18235,40.797157,-75.66989,4,1.0,1849,0.62,194900,199880
PA,18360,40.9941,-75.19253,3,2.0,1350,0.18,301000,299000
PA,17551,39.9983,-76.37292,3,3.0,2556,0.4300046,469300,469900
PA,15235,40.46935,-79.83647,4,2.0,1488,0.2194,175100,175000
PA,17066,40.341843,-77.85197,2,1.0,1600,3.53,150300,159900
PA,15101,40.56821,-79.95907,5,3.0,3180,0.4916,282200,275000
PA,15057,40.32006,-80.233055,3,1.0,1568,2.3,184500,189000
PA,19454,40.23035,-75.19918,3,2.0,1509,0.530303,364900,365000
PA,19512,40.334106,-75.63164,3,2.0,1558,0.12998164,284900,285000
PA,18109,40.61577,-75.45149,3,2.0,1150,0.121,85400,320000
PA,18702,41.243664,-75.91383,3,2.0,1850,0.130854,275400,275000
PA,15136,40.472782,-80.0721,3,2.0,1302,0.0551,112200,114900
PA,15229,40.50229,-80.01871,4,2.0,1525,0.3582,312800,309000
PA,18013,40.8578,-75.20273,3,2.0,2880,0.18,217700,229000
PA,17363,39.75715,-76.58102,4,3.0,2375,0.34439853,393900,395000
PA,16412,41.881313,-80.11772,3,2.0,1350,0.4637,201100,199900
PA,19362,39.763817,-76.03739,3,2.0,2108,1.2,364300,369900
PA,19425,40.083424,-75.65058,3,3.0,1991,0.16069789,464400,448500
PA,17320,39.76103,-77.45773,3,3.0,1600,2.32,312900,315000
PA,19355,40.036686,-75.49673,3,1.0,1185,0.19793388,392200,389000
PA,18337,41.315487,-74.95585,2,2.0,1190,0.5,390400,389000
PA,18051,40.583324,-75.63063,3,2.0,2648,0.276,235000,250000
PA,17022,40.16183,-76.60379,3,2.0,1623,0.2899908,295600,294900
PA,15237,40.57427,-80.044365,3,3.0,1372,0.2517,361900,364900
PA,19027,40.06111,-75.12207,4,5.0,3973,0.2513774,525300,529000
PA,18020,40.667397,-75.33638,3,2.0,1825,0.349,358000,350000
PA,19145,39.93046,-75.17678,4,3.0,1350,0.024242423,361800,365000
PA,18302,41.085075,-75.08099,2,1.0,1080,0.55,199400,199900
PA,18618,41.337402,-76.090294,4,4.0,3400,1.0,234200,249900
PA,15106,40.39931,-80.08094,3,2.0,1512,0.1013,231200,230000
PA,15210,40.41745,-79.99354,3,1.0,1650,0.0717,99700,105000
PA,19006,40.0946,-75.09337,3,2.0,1505,0.27720386,345600,349999
PA,17019,40.068,-77.11305,3,2.0,1508,1.079,308700,310000
PA,18466,41.204792,-75.37517,4,3.0,2282,0.22,324100,324900
PA,15210,40.39588,-79.983284,5,3.0,2100,0.1,199300,199999
PA,18229,40.96961,-75.64322,3,2.0,1878,1.52,247200,249900
PA,17403,39.97033,-76.70918,3,1.0,1120,0.11600092,153500,155000
PA,18062,40.506638,-75.54729,4,3.0,3768,0.308,509100,509000
PA,16233,41.31654,-79.2711,2,3.0,1681,2.13,177900,195000
PA,17078,40.273163,-76.57402,5,4.0,4089,0.4199954,493300,495000
PA,18419,41.516094,-75.8546,3,1.0,1376,0.2,640800,639000
PA,15101,40.54339,-79.945755,4,2.0,1064,0.2568,255200,249999
PA,19148,39.923798,-75.15456,3,3.0,2092,0.025711661,495200,500000
PA,18435,41.520966,-75.007805,3,3.0,1401,0.53,274100,275000
PA,19320,39.95995,-75.83504,4,3.0,2796,0.22959137,435200,425000
PA,15009,40.711143,-80.32791,3,2.0,1612,1.79,243200,249900
PA,17522,40.172832,-76.17317,3,2.0,1612,0.1800046,219900,219900
PA,19320,40.018284,-75.90242,4,3.0,3805,0.959596,498800,499900
PA,17103,40.2679,-76.86361,5,3.0,2446,0.08999082,206500,220000
PA,19454,40.23375,-75.22651,2,2.0,1502,0.15252525,399300,399900
PA,15901,40.31661,-78.921616,3,1.0,1456,0.88,106800,109900
PA,18229,40.871178,-75.73363,3,2.0,2150,0.26,275200,275000
PA,19027,40.05722,-75.12049,3,2.0,1946,0.31450874,278200,279999
PA,17057,40.1876,-76.73072,3,2.0,1896,0.11999541,166900,115000
PA,16117,40.86876,-80.2696,3,1.0,1252,0.146,178500,180000
PA,15905,40.271748,-78.91809,4,2.0,1780,0.597,155600,160000
PA,15068,40.530598,-79.67271,3,3.0,2000,1.0,358000,360000
